score,tier,name,category,pitch_angle,instagram,facebook,phone,website,rating,reviews,address,maps_url,place_id
58,B,Ben's Burgers,restaurant,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/bensburgers,,,0.0,0,5 Winn Street Fortitude Valley,https://www.google.com/maps/search/?api=1&query=Ben%27s+Burgers+5+Winn+Street+Fortitude+Valley,osm:node/3006093581
58,B,Wara Wara,restaurant,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/warawarabrisbane,,,0.0,0,153 Elizabeth Street,https://www.google.com/maps/search/?api=1&query=Wara+Wara+153+Elizabeth+Street,osm:node/3128715411
58,B,Buncha Buncha,restaurant,"no website listed, only social media (verify on Google Maps)",,https://m.facebook.com/BunchaBunchaQLD/,,,0.0,0,405 Logan Road Stones Corner,https://www.google.com/maps/search/?api=1&query=Buncha+Buncha+405+Logan+Road+Stones+Corner,osm:node/5695593668
58,B,Stickybeak,restaurant,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/Stickybeakwinebar,,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Stickybeak,osm:node/5809757608
58,B,Asia Canteen,restaurant,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/Asia-Canteen/100063772110992/,+61 7 3351 0668,,0.0,0,1 Patricks Road Arana Hills,https://www.google.com/maps/search/?api=1&query=Asia+Canteen+1+Patricks+Road+Arana+Hills,osm:node/6415407710
58,B,Latin Manna,restaurant,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/LATIN.MANNA,+61 414 769 609,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Latin+Manna,osm:node/9046547293
58,B,Passion Sushi,restaurant,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/passionsushi.com.au,,,0.0,0,329 Gardner Road Rochedale,https://www.google.com/maps/search/?api=1&query=Passion+Sushi+329+Gardner+Road+Rochedale,osm:node/11989921373
58,B,Nekoland Ramen & Bar,restaurant,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/nekoland.westend,,+61 414 771 918,,0.0,0,120 Boundary Street,https://www.google.com/maps/search/?api=1&query=Nekoland+Ramen+%26+Bar+120+Boundary+Street,osm:node/13897886001
58,B,Ho Choi,restaurant,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/p/Ho-Choi-Licensed-Restaurant-100040303334335/,+61 7 3848 3785,,0.0,0,204 Beaudesert Road Moorooka,https://www.google.com/maps/search/?api=1&query=Ho+Choi+204+Beaudesert+Road+Moorooka,osm:way/953265228
58,B,The White House Waterford,restaurant,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/The Whitehouse Waterford,,,0.0,0,9-11 Nerang Street Waterford,https://www.google.com/maps/search/?api=1&query=The+White+House+Waterford+9-11+Nerang+Street+Waterford,osm:way/1322772515
58,B,Red Hill Seafoods,takeaway,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/RedHillSeafood,+61 7 3369 1424,,0.0,0,22 Enoggera Terrace Red Hill,https://www.google.com/maps/search/?api=1&query=Red+Hill+Seafoods+22+Enoggera+Terrace+Red+Hill,osm:node/324565046
58,B,Nessie's Fish Bite,takeaway,"no website listed, only social media (verify on Google Maps)",,http://www.facebook.com/nessiesfishbite,+61 7 3491 8838,,0.0,0,14-18 Discovery Drive,https://www.google.com/maps/search/?api=1&query=Nessie%27s+Fish+Bite+14-18+Discovery+Drive,osm:node/1201407946
58,B,Lily & Lala Kebab,takeaway,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/LilyLalas-Kebab/61568934639796/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Lily+%26+Lala+Kebab,osm:node/5589516582
58,B,Clove,takeaway,"no website listed, only social media (verify on Google Maps)",,https://facebook.com/pages/category/Restaurant/CLOVE-WEST-END-107877521487899/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Clove,osm:node/8868180944
58,B,Mount Cotton Seafood,takeaway,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/mountcottonseafood,,,0.0,0,101 Valley Way Mount Cotton,https://www.google.com/maps/search/?api=1&query=Mount+Cotton+Seafood+101+Valley+Way+Mount+Cotton,osm:node/9921086904
58,B,King of the Wings,takeaway,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/kingofthewingsbrisbane/,+61 7 3607 2032,,0.0,0,240 Stafford Road Stafford,https://www.google.com/maps/search/?api=1&query=King+of+the+Wings+240+Stafford+Road+Stafford,osm:node/11092616941
58,B,Rocklea Kebab and Pizza,takeaway,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/RockleaKebabandpizza/,+61 7 3162 2670,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Rocklea+Kebab+and+Pizza,osm:node/13058813691
58,B,The Deck,takeaway,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/thedecktakeawayfood/,,,0.0,0,3 Currumbin Court Capalaba,https://www.google.com/maps/search/?api=1&query=The+Deck+3+Currumbin+Court+Capalaba,osm:node/13179363368
58,B,Suburban Social,bar or pub,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/SuburbanSocialNeighbourhoodBarandKitchen/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Suburban+Social,osm:node/5219078277
58,B,Maker,bar or pub,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/makerbrisbane/,,,,0.0,0,9 Fish Lane South Brisbane,https://www.google.com/maps/search/?api=1&query=Maker+9+Fish+Lane+South+Brisbane,osm:node/13161605383
58,B,88 BILLIARDS,bar or pub,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/88billiards,,+61 416 253 407,,0.0,0,115 Boundary Street,https://www.google.com/maps/search/?api=1&query=88+BILLIARDS+115+Boundary+Street,osm:node/13207988601
58,B,Bar Cooper's,bar or pub,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/barcoopers.bne,,,,0.0,0,321 Chatsworth Road,https://www.google.com/maps/search/?api=1&query=Bar+Cooper%27s+321+Chatsworth+Road,osm:node/13984675501
58,B,QUIVR GAR,bar or pub,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/thequivr,,,,0.0,0,5D Winn Lane,https://www.google.com/maps/search/?api=1&query=QUIVR+GAR+5D+Winn+Lane,osm:node/14074612901
58,B,Stafford Tavern,bar or pub,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/thestaffordtavern,+61 7 3513 2100,,0.0,0,51 Webster Road Stafford,https://www.google.com/maps/search/?api=1&query=Stafford+Tavern+51+Webster+Road+Stafford,osm:way/1204311827
58,B,Kenmore Village Bakery,bakery,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/kenmorebakery/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Kenmore+Village+Bakery,osm:node/5589513493
58,B,Mount Cotton Sourdough Bakers,bakery,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Mountcottonsourdoughbakers/,,,0.0,0,101 Valley Way Mount Cotton,https://www.google.com/maps/search/?api=1&query=Mount+Cotton+Sourdough+Bakers+101+Valley+Way+Mount+Cotton,osm:node/9921086905
58,B,Mountview Bakehouse,bakery,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/mountviewbakehouse/,,,0.0,0,171-191 School Road Redbank Plains,https://www.google.com/maps/search/?api=1&query=Mountview+Bakehouse+171-191+School+Road+Redbank+Plains,osm:node/11902802779
58,B,Mum's Bakehouse,bakery,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/kedronmumsbakehouse/?_rdr,+61 403 998 838,,0.0,0,206 Gympie Road Kedron,https://www.google.com/maps/search/?api=1&query=Mum%27s+Bakehouse+206+Gympie+Road+Kedron,osm:way/1368011096
58,B,Stranz Hair Design,barber or hairdresser,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/stranzhairdesignbulimba/,+61 7 3399 7699,,0.0,0,141 Oxford Street Bulimba,https://www.google.com/maps/search/?api=1&query=Stranz+Hair+Design+141+Oxford+Street+Bulimba,osm:node/4828066569
58,B,Jules & Ginger,barber or hairdresser,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/julesandginger,,,0.0,0,135 Riding Road Hawthorne,https://www.google.com/maps/search/?api=1&query=Jules+%26+Ginger+135+Riding+Road+Hawthorne,osm:node/4933723753
58,B,Jack's Barber,barber or hairdresser,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/jacksbarber4171,+61 7 3399 9900,,0.0,0,135 Riding Road Hawthorne,https://www.google.com/maps/search/?api=1&query=Jack%27s+Barber+135+Riding+Road+Hawthorne,osm:node/4933723755
58,B,Charlie Parrella Hairdresser,barber or hairdresser,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/483499168383610,+61 424 039 183,,0.0,0,2 Manson Road,https://www.google.com/maps/search/?api=1&query=Charlie+Parrella+Hairdresser+2+Manson+Road,osm:node/6267178656
58,B,MC Barbers,barber or hairdresser,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Mcbarbers2021,,,0.0,0,101 Valley Way Mount Cotton,https://www.google.com/maps/search/?api=1&query=MC+Barbers+101+Valley+Way+Mount+Cotton,osm:node/9921086901
58,B,Hair to be,barber or hairdresser,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/hairtobeaustralia/,,+61 7 3134 2526,,0.0,0,195 Vienna Road Alexandra Hills,https://www.google.com/maps/search/?api=1&query=Hair+to+be+195+Vienna+Road+Alexandra+Hills,osm:node/11905577621
58,B,OU Hair,barber or hairdresser,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/ouhair_rochedale/?hl=en,https://www.facebook.com/ouhairRochedale,,,0.0,0,329 Gardner Road Rochedale,https://www.google.com/maps/search/?api=1&query=OU+Hair+329+Gardner+Road+Rochedale,osm:node/11989921371
58,B,The Secret Hair Color,barber or hairdresser,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/thesecrethaircolor/,+61 422 522 311,,0.0,0,,https://www.google.com/maps/search/?api=1&query=The+Secret+Hair+Color,osm:node/12150804314
58,B,Eddy’s Barber Shop,barber or hairdresser,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Moorooka/,,,0.0,0,204 Beaudesert Road Moorooka,https://www.google.com/maps/search/?api=1&query=Eddy%E2%80%99s+Barber+Shop+204+Beaudesert+Road+Moorooka,osm:node/12372600576
58,B,Hikari Hair Studio,barber or hairdresser,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/hikarihairstudio,,,0.0,0,85 Mawson Street Stafford Heights,https://www.google.com/maps/search/?api=1&query=Hikari+Hair+Studio+85+Mawson+Street+Stafford+Heights,osm:node/13079620655
58,B,Kaija Hairdresser,barber or hairdresser,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/p/Kaija-hairdressing-make-up--100054313728630/,+61 414 568 084,,0.0,0,64 Park Road Wooloowin,https://www.google.com/maps/search/?api=1&query=Kaija+Hairdresser+64+Park+Road+Wooloowin,osm:way/1217435820
58,B,Isabis Hair,beauty salon,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/isabishair,,,0.0,0,82 Leicester Street Coorparoo,https://www.google.com/maps/search/?api=1&query=Isabis+Hair+82+Leicester+Street+Coorparoo,osm:node/360140481
58,B,Soie Nails,beauty salon,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/soienailskvillage/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Soie+Nails,osm:node/5589516590
58,B,Satisfied Nail,beauty salon,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/satisfiednail/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Satisfied+Nail,osm:node/8855479907
58,B,9889 Nails and Beauty,beauty salon,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/9889nailsandbeauty,,,0.0,0,101 Valley Way Mount Cotton,https://www.google.com/maps/search/?api=1&query=9889+Nails+and+Beauty+101+Valley+Way+Mount+Cotton,osm:node/9921086900
58,B,Nails59,beauty salon,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/nails59_rochedale/,,+61 424 399 993,,0.0,0,329 Gardner Road Rochedale,https://www.google.com/maps/search/?api=1&query=Nails59+329+Gardner+Road+Rochedale,osm:node/11989921370
58,B,Fairouz Threading & Eyelashes,beauty salon,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/fairouz.beauty,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Fairouz+Threading+%26+Eyelashes,osm:node/12450603762
58,B,T Massage,massage or spa,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/T-Massage-100679675602823/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=T+Massage,osm:node/8855479908
58,B,Soul Thai Massage,massage or spa,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/profile.php?id=100086356354712,,,0.0,0,329 Gardner Road Rochedale,https://www.google.com/maps/search/?api=1&query=Soul+Thai+Massage+329+Gardner+Road+Rochedale,osm:node/11989921377
58,B,Massage Health Centre,massage or spa,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/MassagehealthcentreHamilton/?_rdr,+61 7 3122 1767,,0.0,0,33 Racecourse Road Hamilton,https://www.google.com/maps/search/?api=1&query=Massage+Health+Centre+33+Racecourse+Road+Hamilton,osm:node/12644688371
58,B,Flowers by Louise,florist,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Flowers-by-Louise-Inspired-by-you-113504464161306/,+61 485 093 748,,0.0,0,5 Stanley Street Acacia Ridge,https://www.google.com/maps/search/?api=1&query=Flowers+by+Louise+5+Stanley+Street+Acacia+Ridge,osm:node/6283756210
58,B,Wedding N Florist,florist,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/profile.php?id=100066631573794,+61 7 3206 4254,,0.0,0,58 Boundary Road Thornlands,https://www.google.com/maps/search/?api=1&query=Wedding+N+Florist+58+Boundary+Road+Thornlands,osm:node/12700748159
58,B,Brandons Shoe Repairs,boutique,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/Brandons-Shoe-Repairs/100057123895028/,+61 7 3848 1856,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Brandons+Shoe+Repairs,osm:node/456713101
58,B,Etcetera Leisure Plus,boutique,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/Etcetera-Leisure-Plus/61550838810039/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Etcetera+Leisure+Plus,osm:node/5589512164
58,B,Studio M by Margarita,boutique,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/StudioMbyMargarita,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Studio+M+by+Margarita,osm:node/5589512167
58,B,Palmbee Capalaba HQ,boutique,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/palmbeeaustralia,https://www.facebook.com/palmbeexx,+61 434 066 266,,0.0,0,91 Redland Bay Road Capalaba,https://www.google.com/maps/search/?api=1&query=Palmbee+Capalaba+HQ+91+Redland+Bay+Road+Capalaba,osm:node/11597924859
58,B,VIS,gift or homewares,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/visgiftshop/?hl=en,,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=VIS,osm:node/6295526991
58,B,Our Sun Room,gift or homewares,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/oursunroom/,,,0.0,0,498 Waterworks Road Ashgrove,https://www.google.com/maps/search/?api=1&query=Our+Sun+Room+498+Waterworks+Road+Ashgrove,osm:way/864923425
58,B,Aloha Hound,pet business,"no website listed, only social media (verify on Google Maps)",,https://m.facebook.com/alohahound/,+61 493 449 752,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Aloha+Hound,osm:node/10245952703
58,B,Redlands Produce,pet business,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/RedlandsProduce/,+61 7 3206 0069,,0.0,0,87 Boundary Road Thornlands,https://www.google.com/maps/search/?api=1&query=Redlands+Produce+87+Boundary+Road+Thornlands,osm:way/875752668
58,B,Inksane,tattoo studio,"no website listed, only social media (verify on Google Maps)",,https://facebook.com/inksanetattooqld/,+61 7 3172 6331,,0.0,0,199 Progress Road,https://www.google.com/maps/search/?api=1&query=Inksane+199+Progress+Road,osm:node/7281695685
58,B,Voodoo Tattoo,tattoo studio,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Voodoo-Tattoo-193688920647994/,+61 7 3801 2912,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Voodoo+Tattoo,osm:node/10245966019
58,B,Stafford Tattoo,tattoo studio,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/st.tattoos/,+61 7 3357 6696,,0.0,0,259 Stafford Road Stafford,https://www.google.com/maps/search/?api=1&query=Stafford+Tattoo+259+Stafford+Road+Stafford,osm:node/11090963678
58,B,Save Point Tattoo,tattoo studio,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/savepointtattoo,+61 434 644 034,,0.0,0,645 Wynnum Road Morningside,https://www.google.com/maps/search/?api=1&query=Save+Point+Tattoo+645+Wynnum+Road+Morningside,osm:node/13298868826
58,B,Sonja Griffioen - Newborn Photography,photographer,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/sonjagriffioen.newborns/,+61 426 987 722,,0.0,0,8 Majestic Crescent Hemmant,https://www.google.com/maps/search/?api=1&query=Sonja+Griffioen+-+Newborn+Photography+8+Majestic+Crescent+Hemmant,osm:node/11709420493
58,B,Meadowbrook Early Learning Centre,childcare,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/meadowbrookelc/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Meadowbrook+Early+Learning+Centre,osm:way/1243594920
58,B,Tiny Tots Physiotherapy - Kathryn Shutt,physiotherapist,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/profile.php?id=100044607326097,+61 402 092 729,,0.0,0,33 Woodlands Drive Thornlands,https://www.google.com/maps/search/?api=1&query=Tiny+Tots+Physiotherapy+-+Kathryn+Shutt+33+Woodlands+Drive+Thornlands,osm:node/12700748167
58,B,KJ Safety Certificates/Roadworthy Certificates,mechanic,"no website listed, only social media (verify on Google Maps)",,https://facebook.com/kjsafetycertificates/,+61 490 801 133,,0.0,0,1 Possum Court,https://www.google.com/maps/search/?api=1&query=KJ+Safety+Certificates%2FRoadworthy+Certificates+1+Possum+Court,osm:node/8357331532
58,B,Sam Auto Care,mechanic,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/p/Sam-Auto-Care-100075669889000/,+61 432 798 206,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Sam+Auto+Care,osm:node/9302551688
58,B,Monster Tyres,mechanic,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/Monster-Tyres/100095017035749/,+61 428 990 798,,0.0,0,26 Mining Street Bundamba,https://www.google.com/maps/search/?api=1&query=Monster+Tyres+26+Mining+Street+Bundamba,osm:node/12621638554
58,B,Microlot Coffee House,deli or specialty food,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/pages/Microlot-Coffee-House/532108803616296,,,0.0,0,135 Riding Road Hawthorne,https://www.google.com/maps/search/?api=1&query=Microlot+Coffee+House+135+Riding+Road+Hawthorne,osm:node/4933723757
58,B,Biltong Deli,deli or specialty food,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/SouthAfricanBiltongDeli/,,,0.0,0,2066 Moggill Road,https://www.google.com/maps/search/?api=1&query=Biltong+Deli+2066+Moggill+Road,osm:node/5231677655
58,B,Health & Nutrition,deli or specialty food,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/Kenmore-Health-Nutrition/100063567670771/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Health+%26+Nutrition,osm:node/5589512170
58,B,Kenmore Fresh,deli or specialty food,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/kenmorefresh/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Kenmore+Fresh,osm:node/5589514649
58,B,Greengrocers Pantry,deli or specialty food,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/greengrocerspantry/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Greengrocers+Pantry,osm:node/5681141101
58,B,Banyo Meat Service,deli or specialty food,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Banyo-meat-service-328382267317004/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Banyo+Meat+Service,osm:node/6084356115
58,B,Bellas Fruit Market,deli or specialty food,"no website listed, only social media (verify on Google Maps)",,https://facebook.com/pages/Bellas-Fruit-Market/316006148423409,+61 7 3341 1095,,0.0,0,218 Padstow Road,https://www.google.com/maps/search/?api=1&query=Bellas+Fruit+Market+218+Padstow+Road,osm:node/6209801686
58,B,Nundah Fruit Market,deli or specialty food,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/p/Nundah-Fruit-Market-61564367108912/,,,0.0,0,1558 Sandgate Road Nundah,https://www.google.com/maps/search/?api=1&query=Nundah+Fruit+Market+1558+Sandgate+Road+Nundah,osm:node/7736378992
58,B,Wavell Heights Gourmet Meats,deli or specialty food,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/wavellgourmetmeats,,,0.0,0,216 Shaw Road Wavell Heights,https://www.google.com/maps/search/?api=1&query=Wavell+Heights+Gourmet+Meats+216+Shaw+Road+Wavell+Heights,osm:node/13142395959
58,B,Top Cut Butchery Quality Meats,deli or specialty food,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/p/Top-Cut-Butcher-100064321140937/,+61 7 3133 2570,,0.0,0,North Road,https://www.google.com/maps/search/?api=1&query=Top+Cut+Butchery+Quality+Meats+North+Road,osm:node/14048130301
45,B,Forages,cafe,looks outdated (copyright 2018); missing meta description; slow to load (4.2s),,https://www.facebook.com/foragesdelicafe,,https://www.foragesdelicafe.com.au/,0.0,0,144 Indooroopilly Road,https://www.google.com/maps/search/?api=1&query=Forages+144+Indooroopilly+Road,osm:node/2847475389
45,B,Lilong West End,restaurant,looks outdated (copyright 2022); missing meta description; slow to load (4.8s),https://www.instagram.com/tasteofshanghai,https://www.facebook.com/tasteofshanghaiaus,+61 478 235 886,https://tasteofshanghai.com.au/lilong-2/,0.0,0,79 Boundary Street,https://www.google.com/maps/search/?api=1&query=Lilong+West+End+79+Boundary+Street,osm:node/13821294701
45,B,Flour & Chocolate Patisserie,bakery,looks outdated (copyright 2022); missing meta description; slow to load (3.0s),http://instagram.com/flourandchocolate,https://www.facebook.com/FlourAndChocolate,,flourandchocolate.com.au,0.0,0,621 Wynnum Road Morningside,https://www.google.com/maps/search/?api=1&query=Flour+%26+Chocolate+Patisserie+621+Wynnum+Road+Morningside,osm:node/4052151267
45,B,Fit N Fab Fitness,gym or studio,looks outdated (copyright 2021); missing meta description; slow to load (6.4s),https://www.instagram.com/fitnfabfitness,https://www.facebook.com/fitty.fabbo.7,,https://www.fitnfab.com.au/,0.0,0,101 Valley Way Mount Cotton,https://www.google.com/maps/search/?api=1&query=Fit+N+Fab+Fitness+101+Valley+Way+Mount+Cotton,osm:node/9921086908
45,B,NeuroHAB / Functional Movement Training Centre,gym or studio,looks outdated (copyright 2023); missing meta description; slow to load (3.5s),https://www.instagram.com/neurohab_movement_therapy,https://www.facebook.com/FunctionalMovementTraining,+61 7 3255 9356,https://www.fmtc.com.au/,0.0,0,19-21 Lucinda Street,https://www.google.com/maps/search/?api=1&query=NeuroHAB+%2F+Functional+Movement+Training+Centre+19-21+Lucinda+Street,osm:node/13415030102
45,B,Parkinson Veterinary Surgery,pet business,looks outdated (copyright 2020); missing meta description; slow to load (3.5s),https://www.instagram.com/parkinsonvetsurgery,https://www.facebook.com/parkinsonvetclinic,,https://parkinsonvet.com.au/,0.0,0,2 Menser Street Calamvale,https://www.google.com/maps/search/?api=1&query=Parkinson+Veterinary+Surgery+2+Menser+Street+Calamvale,osm:way/1347900024
45,B,Little Bouncing Bears Early Learning Centre,childcare,looks outdated (copyright 2023); missing meta description; slow to load (3.7s),,https://www.facebook.com/littlebouncingbears,,https://littlebouncingbears.com.au/,0.0,0,7 Link Street Upper Mount Gravatt,https://www.google.com/maps/search/?api=1&query=Little+Bouncing+Bears+Early+Learning+Centre+7+Link+Street+Upper+Mount+Gravatt,osm:way/1198162438
45,B,Graceville Dental Surgery,dentist,looks outdated (copyright 2020); missing meta description; slow to load (3.9s),,https://www.facebook.com/gracevilledentalsurgery,+61 7 3379 1328,https://gracevilledentalsurgery.com.au/,0.0,0,273 Honour Avenue Graceville,https://www.google.com/maps/search/?api=1&query=Graceville+Dental+Surgery+273+Honour+Avenue+Graceville,osm:way/1037464960
42,B,Maru,restaurant,not mobile-friendly (no viewport tag); missing meta description,,http://www.facebook.com/pages/Maru-Korean-Restaurant/170697606348616,,https://marukoreanbbq.weebly.com/,0.0,0,157 Elizabeth Street,https://www.google.com/maps/search/?api=1&query=Maru+157+Elizabeth+Street,osm:node/3128714758
42,B,Boba Chicken,takeaway,not mobile-friendly (no viewport tag); missing meta description,,https://www.facebook.com/login,,www.bobachicken.com,0.0,0,57 Musk Avenue Kelvin Grove,https://www.google.com/maps/search/?api=1&query=Boba+Chicken+57+Musk+Avenue+Kelvin+Grove,osm:node/739081811
42,B,Contrasts Hair Studio,barber or hairdresser,not mobile-friendly (no viewport tag); missing meta description,,https://www.facebook.com/Contrastshairstudio,+61 7 3356 4433,https://contrasts.com.au/,0.0,0,82 Days Road Grange,https://www.google.com/maps/search/?api=1&query=Contrasts+Hair+Studio+82+Days+Road+Grange,osm:node/760188217
42,B,Bellbowrie Vet,pet business,not mobile-friendly (no viewport tag); missing meta description,,https://www.facebook.com/profile.php,,https://bellbowrievet.com.au/,0.0,0,,https://www.google.com/maps/search/?api=1&query=Bellbowrie+Vet,osm:node/5629700801
42,B,Atlan Stormwater,trades,no HTTPS (browser shows 'Not secure'); slow to load (3.1s),https://www.instagram.com/atlanstormwater,https://www.facebook.com/atlanstormwater,+61 7 3271 6960,https://atlan.com.au/contact/,0.0,0,,https://www.google.com/maps/search/?api=1&query=Atlan+Stormwater,osm:node/12143393419
