score,tier,name,category,region,pitch_angle,instagram,facebook,phone,website,rating,reviews,address,maps_url,place_id
75,A,This studio&co,barber or hairdresser,Gold Coast,homepage shows an error page (HTTP 404),https://instagram.com/this.studioandco,https://facebook.com/this.studioandco,+61 402 100 721,https://thisstudioandco.com.au,0.0,0,,https://www.google.com/maps/search/?api=1&query=This+studio%26co,osm:node/13389884603
75,A,Vanity Beauty Services,beauty salon,Gold Coast,no real website (uses www.facebook.com),,https://www.facebook.com/vanitybeautyservices/,+61 422 226 410,https://www.facebook.com/vanitybeautyservices/,0.0,0,,https://www.google.com/maps/search/?api=1&query=Vanity+Beauty+Services,osm:node/9441371691
75,A,Sea Wish,boutique,Gold Coast,no real website (uses m.facebook.com),,https://m.facebook.com/SeaWishShop/,+61 7 5536 3888,https://m.facebook.com/SeaWishShop/,0.0,0,52 Griffith Street Coolangatta,https://www.google.com/maps/search/?api=1&query=Sea+Wish+52+Griffith+Street+Coolangatta,osm:node/8282441001
75,A,Tugun Veterinary Surgery,pet business,Gold Coast,no real website (uses www.facebook.com),,https://www.facebook.com/TugunVets/,+61 7 5534 1928,https://www.facebook.com/TugunVets/,0.0,0,,https://www.google.com/maps/search/?api=1&query=Tugun+Veterinary+Surgery,osm:node/9319993209
75,A,Booval Seafood,takeaway,Ipswich,no real website (uses www.facebook.com),,https://www.facebook.com/boovalseafood/,+61 7 3812 2888,https://www.facebook.com/boovalseafood/,0.0,0,73 Blackstone Road,https://www.google.com/maps/search/?api=1&query=Booval+Seafood+73+Blackstone+Road,osm:node/8333254062
75,A,Bottletree Hotel Glamorgan Vale,bar or pub,Ipswich,no real website (uses www.facebook.com),,https://www.facebook.com/bottletreepub/,,https://www.facebook.com/bottletreepub/,0.0,0,664 Glamorgan Vale Road Glamorgan Vale,https://www.google.com/maps/search/?api=1&query=Bottletree+Hotel+Glamorgan+Vale+664+Glamorgan+Vale+Road+Glamorgan+Vale,osm:way/1295569660
75,A,Loui's Fruit Market,deli or specialty food,Ipswich,no real website (uses www.facebook.com),,https://www.facebook.com/louisboovalfruitmarket/,+61 7 3202 1544,https://www.facebook.com/louisboovalfruitmarket/,0.0,0,116 Brisbane Road Booval,https://www.google.com/maps/search/?api=1&query=Loui%27s+Fruit+Market+116+Brisbane+Road+Booval,osm:node/8330809892
75,A,Flagstone Bakery,bakery,Logan,no real website (uses www.facebook.com),,https://www.facebook.com/FlagstoneBakery/,+61 7 5546 9959,https://www.facebook.com/FlagstoneBakery/,0.0,0,,https://www.google.com/maps/search/?api=1&query=Flagstone+Bakery,osm:node/12183611904
75,A,All Aussie Automotive,mechanic,Logan,no real website (uses www.facebook.com),,https://www.facebook.com/allaussieautomotive,+61 401 442 629,https://www.facebook.com/allaussieautomotive,0.0,0,34 Old Pacific Highway Yatala,https://www.google.com/maps/search/?api=1&query=All+Aussie+Automotive+34+Old+Pacific+Highway+Yatala,osm:node/7908292097
75,A,The Grazing Goat Cafe,cafe,Mackay,no real website (uses www.facebook.com),,https://www.facebook.com/GrazingGoatCafe/,+61 7 4953 2623,https://www.facebook.com/GrazingGoatCafe/,0.0,0,,https://www.google.com/maps/search/?api=1&query=The+Grazing+Goat+Cafe,osm:node/9867410038
75,A,RARE Bar & Grill,restaurant,Mackay,no real website (uses www.facebook.com),,https://www.facebook.com/rarebarandgrillmackay,+61 437 176 863,https://www.facebook.com/rarebarandgrillmackay,0.0,0,,https://www.google.com/maps/search/?api=1&query=RARE+Bar+%26+Grill,osm:node/1637502627
75,A,Jalla's Cafe,cafe,Moreton Bay,no real website (uses www.facebook.com),,https://www.facebook.com/jallascafe/,+61 7 5496 1866,https://www.facebook.com/jallascafe/,0.0,0,97 Archer Street,https://www.google.com/maps/search/?api=1&query=Jalla%27s+Cafe+97+Archer+Street,osm:way/465970961
75,A,Coffee Society,cafe,Rockhampton,no real website (uses www.facebook.com),,https://www.facebook.com/coffeesocietyrockhampton/,+61 408 335 908,https://www.facebook.com/coffeesocietyrockhampton/,0.0,0,126 East Street,https://www.google.com/maps/search/?api=1&query=Coffee+Society+126+East+Street,osm:node/7655687552
75,A,U Rok Hair & Beauty,barber or hairdresser,Rockhampton,no real website (uses www.facebook.com),,https://www.facebook.com/URokHairMakeupDesign/,+61 419 727 326,https://www.facebook.com/URokHairMakeupDesign/,0.0,0,7 Agnew Avenue,https://www.google.com/maps/search/?api=1&query=U+Rok+Hair+%26+Beauty+7+Agnew+Avenue,osm:node/9470249896
75,A,Capricornia Remedial Massage,massage or spa,Rockhampton,no real website (uses capricorniaremedialmassagerockhampton.gettimely.com),,https://www.facebook.com/capricorniaremedialmassage,+61 409 708 830,https://capricorniaremedialmassagerockhampton.gettimely.com/,0.0,0,31 Berserker Street,https://www.google.com/maps/search/?api=1&query=Capricornia+Remedial+Massage+31+Berserker+Street,osm:node/14134541302
75,A,Rockhampton Fitness Centre,gym or studio,Rockhampton,no real website (uses www.facebook.com),,https://www.facebook.com/rockhamptonfitness.centre/,+61 7 4927 8880,https://www.facebook.com/rockhamptonfitness.centre/,0.0,0,205 East Street,https://www.google.com/maps/search/?api=1&query=Rockhampton+Fitness+Centre+205+East+Street,osm:way/951326752
75,A,Wok@Li Noodles,restaurant,Sunshine Coast,no real website (uses www.facebook.com),,https://www.facebook.com/Wok-at-Li-noodles-595307274287896/,+61 7 5438 8234,https://www.facebook.com/Wok-at-Li-noodles-595307274287896/,0.0,0,750 Nicklin Way Currimundi,https://www.google.com/maps/search/?api=1&query=Wok%40Li+Noodles+750+Nicklin+Way+Currimundi,osm:node/9294997466
75,A,Sushi 79,restaurant,Sunshine Coast,no real website (uses www.facebook.com),,https://www.facebook.com/THESUSHI79CURRIMUNDI/,+61 7 5437 8208,https://www.facebook.com/THESUSHI79CURRIMUNDI/,0.0,0,750 Nicklin Way Currimundi,https://www.google.com/maps/search/?api=1&query=Sushi+79+750+Nicklin+Way+Currimundi,osm:node/9722699723
75,A,Clancy's Beachside Takeaway,takeaway,Sunshine Coast,no real website (uses www.facebook.com),,https://www.facebook.com/clancys.beachside.takeaway/,+61 7 5491 3940,https://www.facebook.com/clancys.beachside.takeaway/,0.0,0,8A Beerburrum Street,https://www.google.com/maps/search/?api=1&query=Clancy%27s+Beachside+Takeaway+8A+Beerburrum+Street,osm:node/8811172897
75,A,Pete's Village Bakery,bakery,Sunshine Coast,no real website (uses www.facebook.com),,https://www.facebook.com/petesvillagebakery,+61 7 5446 7629,https://www.facebook.com/petesvillagebakery,0.0,0,5 Farrell Street Yandina,https://www.google.com/maps/search/?api=1&query=Pete%27s+Village+Bakery+5+Farrell+Street+Yandina,osm:node/8864720726
75,A,Parklands Bakery,bakery,Sunshine Coast,no real website (uses facebook.com),,https://facebook.com/parklandsbakery/,+61 7 5438 2211,https://facebook.com/parklandsbakery/,0.0,0,36 Village Way Little Mountain,https://www.google.com/maps/search/?api=1&query=Parklands+Bakery+36+Village+Way+Little+Mountain,osm:node/9760900997
75,A,Hair at Mooloolaba,barber or hairdresser,Sunshine Coast,no real website (uses m.facebook.com),,https://m.facebook.com/@hairstudiomooloolabah,+61 7 5294 6373,https://m.facebook.com/@hairstudiomooloolabah,0.0,0,2 Brisbane Road Mooloolaba,https://www.google.com/maps/search/?api=1&query=Hair+at+Mooloolaba+2+Brisbane+Road+Mooloolaba,osm:node/12993402001
75,A,Ocean Spa Nails,beauty salon,Sunshine Coast,no real website (uses www.facebook.com),,https://www.facebook.com/Ocean-Spa-Nails-Currimundi-100394445284468/,+61 7 5337 6337,https://www.facebook.com/Ocean-Spa-Nails-Currimundi-100394445284468/,0.0,0,750 Nicklin Way Currimundi,https://www.google.com/maps/search/?api=1&query=Ocean+Spa+Nails+750+Nicklin+Way+Currimundi,osm:node/9722699720
75,A,Alt Brew,cafe,Townsville,no real website (uses www.facebook.com),,https://www.facebook.com/Alt-Brew-1325275994229457,,https://www.facebook.com/Alt-Brew-1325275994229457,0.0,0,,https://www.google.com/maps/search/?api=1&query=Alt+Brew,osm:node/8483655457
75,A,Old Railway Cafe,cafe,Townsville,no real website (uses www.facebook.com),,https://www.facebook.com/theoldrailwaycafe,,https://www.facebook.com/theoldrailwaycafe,0.0,0,,https://www.google.com/maps/search/?api=1&query=Old+Railway+Cafe,osm:node/8489852357
75,A,The Spirited Goat,cafe,Townsville,no real website (uses www.facebook.com),,https://www.facebook.com/The-Spirited-Goat-475954869187116,,https://www.facebook.com/The-Spirited-Goat-475954869187116,0.0,0,,https://www.google.com/maps/search/?api=1&query=The+Spirited+Goat,osm:node/8589930991
75,A,Aroi Bangkok Thai Restaurant,restaurant,Townsville,no real website (uses www.facebook.com),,https://www.facebook.com/AroiBangkokThaiRestaurant,,https://www.facebook.com/AroiBangkokThaiRestaurant,0.0,0,,https://www.google.com/maps/search/?api=1&query=Aroi+Bangkok+Thai+Restaurant,osm:node/6745384725
75,A,Lotus Saigon,restaurant,Townsville,no real website (uses lotus-saigon.business.site),https://www.instagram.com/lotussaigonts,https://www.facebook.com/lotussaigontsv,+61 7 4721 3349,https://lotus-saigon.business.site/,0.0,0,42 Gregory Street,https://www.google.com/maps/search/?api=1&query=Lotus+Saigon+42+Gregory+Street,osm:node/10110813789
75,A,Squeeze Me,takeaway,Townsville,homepage shows an error page (HTTP 404),,https://www.facebook.com/Squeezemetownsville,+61 7 4721 0322,https://www.squeezeme.com.au/,0.0,0,,https://www.google.com/maps/search/?api=1&query=Squeeze+Me,osm:node/10127401027
75,A,Australian Hotel,bar or pub,Townsville,no real website (uses www.facebook.com),,https://www.facebook.com/australianhoteltownsville,,https://www.facebook.com/australianhoteltownsville,0.0,0,,https://www.google.com/maps/search/?api=1&query=Australian+Hotel,osm:node/1500808755
75,A,Gentleman Jones Barber Shop,barber or hairdresser,Townsville,no real website (uses www.facebook.com),,https://www.facebook.com/pages/category/Local-Business/Gentleman-Jones-235990806595718,,https://www.facebook.com/pages/category/Local-Business/Gentleman-Jones-235990806595718,0.0,0,,https://www.google.com/maps/search/?api=1&query=Gentleman+Jones+Barber+Shop,osm:node/8730393414
75,A,She Creative Hair,barber or hairdresser,Townsville,no real website (uses www.facebook.com),,https://www.facebook.com/shecreativehair.com.au/,+61 7 4721 1110,https://www.facebook.com/shecreativehair.com.au/,0.0,0,,https://www.google.com/maps/search/?api=1&query=She+Creative+Hair,osm:node/10083023350
75,A,NCS Automotive Townsville,mechanic,Townsville,no real website (uses www.facebook.com),,https://www.facebook.com/NCSAutomotiveTownsville/,+61 7 4775 5665,https://www.facebook.com/NCSAutomotiveTownsville/,0.0,0,,https://www.google.com/maps/search/?api=1&query=NCS+Automotive+Townsville,osm:node/9459560541
75,A,Precinct Fine Meats,deli or specialty food,Townsville,no real website (uses www.facebook.com),,https://www.facebook.com/ottosmarketprecinct,,https://www.facebook.com/ottosmarketprecinct,0.0,0,,https://www.google.com/maps/search/?api=1&query=Precinct+Fine+Meats,osm:node/1805737030
67,A,Supperclub Maggie May,restaurant,Brisbane,security certificate error (browsers warn visitors away),https://www.instagram.com/maggiemaybne,https://www.facebook.com/maggiemaybne,+61 7 3166 2479,https://maggiemaybne.com.au/,0.0,0,84 Longland Street Newstead,https://www.google.com/maps/search/?api=1&query=Supperclub+Maggie+May+84+Longland+Street+Newstead,osm:node/4648425493
67,A,Wavell Heights Kindergarten,childcare,Brisbane,security certificate error (browsers warn visitors away),,https://www.facebook.com/WHKindy/,,https://www.wavellheightskindergarten.com.au,0.0,0,175 Edinburgh Castle Road Wavell Heights,https://www.google.com/maps/search/?api=1&query=Wavell+Heights+Kindergarten+175+Edinburgh+Castle+Road+Wavell+Heights,osm:way/1429709819
67,A,Dutton Park Family Dental,dentist,Brisbane,security certificate error (browsers warn visitors away),https://www.instagram.com/duttonparkfamilydental,,+61 7 3179 7800,https://www.duttonparkfamilydental.com.au/,0.0,0,,https://www.google.com/maps/search/?api=1&query=Dutton+Park+Family+Dental,osm:node/14178875661
67,A,Oxley Nursery,landscaper,Brisbane,security certificate error (browsers warn visitors away),,https://www.facebook.com/oxleynursery/,,https://www.oxleynursery.com.au/,0.0,0,174 Dowding Street Oxley,https://www.google.com/maps/search/?api=1&query=Oxley+Nursery+174+Dowding+Street+Oxley,osm:node/12697735512
67,A,Naughty Bean Cafe,cafe,Gold Coast,security certificate error (browsers warn visitors away),,https://www.facebook.com/beancafe2016/,+61 7 5520 4209,https://naughtybeancafe.com.au/,0.0,0,16 Township Drive Burleigh Heads,https://www.google.com/maps/search/?api=1&query=Naughty+Bean+Cafe+16+Township+Drive+Burleigh+Heads,osm:node/11388501660
67,A,Flour of Life Bakery,restaurant,Gold Coast,security certificate error (browsers warn visitors away),,https://www.facebook.com/FlourOfLife,+61 7 5511 1676,https://flouroflifebakery.com.au,0.0,0,22-32 Siganto Drive Helensvale,https://www.google.com/maps/search/?api=1&query=Flour+of+Life+Bakery+22-32+Siganto+Drive+Helensvale,osm:node/9347681690
67,A,Shiba Wings -  Scammers Closed Shop,restaurant,Gold Coast,security certificate error (browsers warn visitors away),https://www.instagram.com/shibawings/,https://www.facebook.com/shibawingsAUS/?show_switched_toast=0&show_invite_to_follow=0&show_switched_tooltip=0&show_podcast_settings=0&show_community_review_changes=0&show_community_rollback=0&show_follower_visibility_disclosure=0,,https://shibawings.com.au/,0.0,0,012 Cavill Avenue Surfers Paradise,https://www.google.com/maps/search/?api=1&query=Shiba+Wings+-++Scammers+Closed+Shop+012+Cavill+Avenue+Surfers+Paradise,osm:node/11764140605
67,A,The Witch Hotel,bar or pub,Ipswich,security certificate error (browsers warn visitors away),,https://www.facebook.com/thewitchhotel/,+61 7 3812 1113,https://www.witchhotel.com/,0.0,0,254 Brisbane Street,https://www.google.com/maps/search/?api=1&query=The+Witch+Hotel+254+Brisbane+Street,osm:node/13637422655
67,A,Westbrook Tavern,bar or pub,Toowoomba,security certificate error (browsers warn visitors away),,https://www.facebook.com/westbrooktavern,,https://www.westbrooktavern.com.au/,0.0,0,68-78 Main Street Westbrook,https://www.google.com/maps/search/?api=1&query=Westbrook+Tavern+68-78+Main+Street+Westbrook,osm:way/176727098
67,A,Black Temple,tattoo studio,Townsville,security certificate error (browsers warn visitors away),https://www.instagram.com/blacktempletattootsv,https://www.facebook.com/blacktempletattootownsville,+61 435 822 760,https://blacktempletattoo.com.au,0.0,0,,https://www.google.com/maps/search/?api=1&query=Black+Temple,osm:node/10789661175
62,A,RJH Electrical,trades,Sunshine Coast,no HTTPS (browser shows 'Not secure'); looks outdated (copyright 2015); slow to load (3.3s),,https://www.facebook.com/SunshineCoastElectrician1,+61 448 960 299,http://www.rjhelectrical.com.au/,0.0,0,,https://www.google.com/maps/search/?api=1&query=RJH+Electrical,osm:node/9766045750
58,B,Embroidery Queen,boutique,Brisbane,no HTTPS (browser shows 'Not secure'); not mobile-friendly (no viewport tag),https://www.instagram.com/embroideryqueenau,https://www.facebook.com/EmbroideryQueens,+61 422 597 294,http://www.embroideryqueen.com.au/,0.0,0,,https://www.google.com/maps/search/?api=1&query=Embroidery+Queen,osm:node/10246022829
58,B,Proactive Coaching,allied health,Brisbane,no HTTPS (browser shows 'Not secure'); not mobile-friendly (no viewport tag),,https://www.facebook.com/lindsay.trims,+61 411 036 297,http://proactivecoaching.net/,0.0,0,288 Dawson Parade Arana Hills,https://www.google.com/maps/search/?api=1&query=Proactive+Coaching+288+Dawson+Parade+Arana+Hills,osm:node/12090188674
58,B,Av-A-Chat Cafe,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/vietnameseavachatcafe/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Av-A-Chat+Cafe,osm:node/375807944
58,B,Croix Croissant,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/croixssant.bne,,,,0.0,0,68 Commercial Road,https://www.google.com/maps/search/?api=1&query=Croix+Croissant+68+Commercial+Road,osm:node/2517306125
58,B,Blue Poppy,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,http://facebook.com/thebluepoppy/,,,0.0,0,32 Asquith Street,https://www.google.com/maps/search/?api=1&query=Blue+Poppy+32+Asquith+Street,osm:node/3994876142
58,B,York St Espresso Bar,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/yorkstreetespressobar/,+61 433 463 420,,0.0,0,83 York Street Nundah,https://www.google.com/maps/search/?api=1&query=York+St+Espresso+Bar+83+York+Street+Nundah,osm:node/5142262303
58,B,Vito's Cucina & Bar Ascot,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/vitosascot/,,,0.0,0,188 Nudgee Road Ascot,https://www.google.com/maps/search/?api=1&query=Vito%27s+Cucina+%26+Bar+Ascot+188+Nudgee+Road+Ascot,osm:node/6364769860
58,B,Mean Beanz Espresso,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/MeanBeanzEspresso,,,0.0,0,60 Blamey Street Kelvin Grove,https://www.google.com/maps/search/?api=1&query=Mean+Beanz+Espresso+60+Blamey+Street+Kelvin+Grove,osm:node/6389769199
58,B,Nurse Station Coffee and Juice Bar,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/nursestationcafe,https://www.facebook.com/nursestationcafe,+61 7 3010 5722,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Nurse+Station+Coffee+and+Juice+Bar,osm:node/6649838306
58,B,Doc Brown,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/docbrowncafe,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Doc+Brown,osm:node/6897256151
58,B,Upbeat,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/upbeat.cafe_/,https://www.facebook.com/people/Upbeat-Cafe/61578887307099/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Upbeat,osm:node/7940317715
58,B,Laneway 86,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/laneway86/,,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Laneway+86,osm:node/9263386994
58,B,Mow and Co.,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/hellomowandco/,,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Mow+and+Co.,osm:node/9687104608
58,B,Fiddle Leaf,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/fiddleleafbrisbane,+61 7 3902 1361,,0.0,0,7 Corio Street Bulimba,https://www.google.com/maps/search/?api=1&query=Fiddle+Leaf+7+Corio+Street+Bulimba,osm:node/9702934458
58,B,Pure Shot Cafe,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/pureshotcafe,,,0.0,0,28 Doherty Street Brendale,https://www.google.com/maps/search/?api=1&query=Pure+Shot+Cafe+28+Doherty+Street+Brendale,osm:node/9903331792
58,B,Sips O'clock,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/sipsoclock/,,,,0.0,0,75 Grey Street South Brisbane,https://www.google.com/maps/search/?api=1&query=Sips+O%27clock+75+Grey+Street+South+Brisbane,osm:node/10001812941
58,B,The Baristorian,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/TheBaristorian/,,,0.0,0,165 Main Avenue,https://www.google.com/maps/search/?api=1&query=The+Baristorian+165+Main+Avenue,osm:node/10836721188
58,B,Death Star Canteen,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",https://instagram.com/deathstarbrisbane,https://facebook.com/deathstarcanteenbrisbane/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Death+Star+Canteen,osm:node/10897848650
58,B,POD Espresso,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/podespresso/,+61 435 273 186,,0.0,0,275 Stafford Road Stafford,https://www.google.com/maps/search/?api=1&query=POD+Espresso+275+Stafford+Road+Stafford,osm:node/11092838537
58,B,Make My Day,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/makemyday.cafe,,,,0.0,0,3c Gibbon Street,https://www.google.com/maps/search/?api=1&query=Make+My+Day+3c+Gibbon+Street,osm:node/12475184494
58,B,La Familia Espesso Bar,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/lafamiliacoffeeco,+61 434 901 366,,0.0,0,20 Minimine Street,https://www.google.com/maps/search/?api=1&query=La+Familia+Espesso+Bar+20+Minimine+Street,osm:node/12714931559
58,B,I DO,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/idocafe_auchenflower,,+61 493 713 688,,0.0,0,28 Grimes Street Auchenflower,https://www.google.com/maps/search/?api=1&query=I+DO+28+Grimes+Street+Auchenflower,osm:node/12993513396
58,B,Studio Solo and Co,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/p/Studio-Solo-Co-100063505363434/,,,0.0,0,20 Nellie Street Nundah,https://www.google.com/maps/search/?api=1&query=Studio+Solo+and+Co+20+Nellie+Street+Nundah,osm:node/13164289071
58,B,Double Maker Coffee,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/DoubleMakerCoffee,,,0.0,0,126 Margaret Street,https://www.google.com/maps/search/?api=1&query=Double+Maker+Coffee+126+Margaret+Street,osm:node/13300720301
58,B,Zmirk Co.,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/zmirk.bne,,,,0.0,0,220 Annerley Road,https://www.google.com/maps/search/?api=1&query=Zmirk+Co.+220+Annerley+Road,osm:node/13476127601
58,B,Manka Cafe,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/manka_cafe,,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Manka+Cafe,osm:node/13687480301
58,B,Orange Tea Brisbane One,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/OrangeTeaAustralia,+61 413 871 636,,0.0,0,Peel Street,https://www.google.com/maps/search/?api=1&query=Orange+Tea+Brisbane+One+Peel+Street,osm:node/13921873501
58,B,Snug Cafe,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/snug.bne,,,,0.0,0,321 Chatsworth Road,https://www.google.com/maps/search/?api=1&query=Snug+Cafe+321+Chatsworth+Road,osm:node/13982239304
58,B,Augustus Espresso,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Augustus.Espresso/,+61 7 3902 0025,,0.0,0,140 Oxford Street Bulimba,https://www.google.com/maps/search/?api=1&query=Augustus+Espresso+140+Oxford+Street+Bulimba,osm:way/490615377
58,B,Abode Cafe,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/abodeonHillsdon,+61 7 3371 9874,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Abode+Cafe,osm:way/589457014
58,B,Le Cafe Ashgrove,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Lecafeashgrove/,+61 7 3366 6234,,0.0,0,486 Waterworks Road Ashgrove,https://www.google.com/maps/search/?api=1&query=Le+Cafe+Ashgrove+486+Waterworks+Road+Ashgrove,osm:way/864923427
58,B,Farmhouse Cafe,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/FARMHOUSEKEDRON,https://www.facebook.com/farmhousekedron/,+61 7 3861 1956,,0.0,0,9 Somerset Road Kedron,https://www.google.com/maps/search/?api=1&query=Farmhouse+Cafe+9+Somerset+Road+Kedron,osm:way/1354064483
58,B,Snag & Brown,cafe,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/snagandbrownannerley/,+61 7 3848 8139,,0.0,0,97 Ekibin Road Annerley,https://www.google.com/maps/search/?api=1&query=Snag+%26+Brown+97+Ekibin+Road+Annerley,osm:way/1374625114
58,B,Ben's Burgers,restaurant,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/bensburgers,,,0.0,0,5 Winn Street Fortitude Valley,https://www.google.com/maps/search/?api=1&query=Ben%27s+Burgers+5+Winn+Street+Fortitude+Valley,osm:node/3006093581
58,B,Wara Wara,restaurant,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/warawarabrisbane,,,0.0,0,153 Elizabeth Street,https://www.google.com/maps/search/?api=1&query=Wara+Wara+153+Elizabeth+Street,osm:node/3128715411
58,B,Buncha Buncha,restaurant,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://m.facebook.com/BunchaBunchaQLD/,,,0.0,0,405 Logan Road Stones Corner,https://www.google.com/maps/search/?api=1&query=Buncha+Buncha+405+Logan+Road+Stones+Corner,osm:node/5695593668
58,B,Stickybeak,restaurant,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/Stickybeakwinebar,,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Stickybeak,osm:node/5809757608
58,B,Asia Canteen,restaurant,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/Asia-Canteen/100063772110992/,+61 7 3351 0668,,0.0,0,1 Patricks Road Arana Hills,https://www.google.com/maps/search/?api=1&query=Asia+Canteen+1+Patricks+Road+Arana+Hills,osm:node/6415407710
58,B,Latin Manna,restaurant,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/LATIN.MANNA,+61 414 769 609,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Latin+Manna,osm:node/9046547293
58,B,Passion Sushi,restaurant,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/passionsushi.com.au,,,0.0,0,329 Gardner Road Rochedale,https://www.google.com/maps/search/?api=1&query=Passion+Sushi+329+Gardner+Road+Rochedale,osm:node/11989921373
58,B,Nekoland Ramen & Bar,restaurant,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/nekoland.westend,,+61 414 771 918,,0.0,0,120 Boundary Street,https://www.google.com/maps/search/?api=1&query=Nekoland+Ramen+%26+Bar+120+Boundary+Street,osm:node/13897886001
58,B,Ho Choi,restaurant,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/p/Ho-Choi-Licensed-Restaurant-100040303334335/,+61 7 3848 3785,,0.0,0,204 Beaudesert Road Moorooka,https://www.google.com/maps/search/?api=1&query=Ho+Choi+204+Beaudesert+Road+Moorooka,osm:way/953265228
58,B,The White House Waterford,restaurant,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/The Whitehouse Waterford,,,0.0,0,9-11 Nerang Street Waterford,https://www.google.com/maps/search/?api=1&query=The+White+House+Waterford+9-11+Nerang+Street+Waterford,osm:way/1322772515
58,B,Red Hill Seafoods,takeaway,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/RedHillSeafood,+61 7 3369 1424,,0.0,0,22 Enoggera Terrace Red Hill,https://www.google.com/maps/search/?api=1&query=Red+Hill+Seafoods+22+Enoggera+Terrace+Red+Hill,osm:node/324565046
58,B,Nessie's Fish Bite,takeaway,Brisbane,"no website listed, only social media (verify on Google Maps)",,http://www.facebook.com/nessiesfishbite,+61 7 3491 8838,,0.0,0,14-18 Discovery Drive,https://www.google.com/maps/search/?api=1&query=Nessie%27s+Fish+Bite+14-18+Discovery+Drive,osm:node/1201407946
58,B,Lily & Lala Kebab,takeaway,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/LilyLalas-Kebab/61568934639796/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Lily+%26+Lala+Kebab,osm:node/5589516582
